Altitude,Pressure,TempKelvin
347.8617,0.000038689,182.012
346.2916,0.000039899,182.336
344.7245,0.000041144,182.717
343.1604,0.000042427,182.528
341.5996,0.000043752,182.161
340.0419,0.000045117,182.05
338.4877,0.000046522,182.217
336.9368,0.000047973,181.785
335.3894,0.000049461,182.562
333.8456,0.00005099,182.931
332.3055,0.000052562,183.107
330.7691,0.000054183,182.826
329.2366,0.000055847,183.339
327.708,0.000057556,183.596
326.1834,0.000059319,183.279
324.6629,0.000061132,183.228
323.1467,0.000063,183.035
321.7055,0.000064826,183.266
320.1978,0.00006679,183.903
318.6945,0.000068806,184.132
317.1959,0.000070878,184.294
315.702,0.000073007,184.291
314.2129,0.000075197,184.061
312.7287,0.00007745,183.939
311.2495,0.000079765,183.884
309.7755,0.000082144,183.869
308.3067,0.000084588,183.801
306.8433,0.000087091,184.269
305.3853,0.000089649,185.162
303.933,0.000092269,185.47
302.4863,0.000094957,185.523
301.0454,0.000097724,184.941
299.6104,0.00010057,184.464
298.1815,0.000103483,184.874
296.7587,0.000106458,185.549
295.3422,0.000109505,185.771
293.932,0.000112624,185.975
292.5283,0.00011582,185.913
291.1312,0.000119098,185.754
289.7408,0.000122453,185.904
288.3573,0.000125887,185.954
286.9807,0.000129403,185.921
285.6112,0.000133001,185.935
284.2488,0.000136682,186.012
282.8938,0.000140447,186.051
281.5462,0.000144291,186.323
280.2062,0.000148222,186.315
278.8738,0.000152236,186.522
277.5492,0.000156339,186.449
276.2324,0.000160533,186.349
274.9237,0.000164816,186.384
273.623,0.000169196,186.142
272.3305,0.000173668,186.107
271.0464,0.000178231,186.13
269.7708,0.000182881,186.361
268.5036,0.000187614,186.713
267.2452,0.000192436,186.898
265.9954,0.000197344,187.141
264.7544,0.000202339,187.388
263.5224,0.000207425,187.453
262.2993,0.000212611,187.211
261.0853,0.000217898,186.997
259.8805,0.000223293,186.529
258.685,0.000228786,186.39
257.4988,0.000234376,186.33
256.3221,0.000240067,186.141
255.1549,0.000245849,186.249
253.9974,0.000251728,186.17
252.8495,0.000257686,186.605
251.7646,0.000263461,186.197
250.6358,0.000269617,186.121
249.5169,0.000275846,186.7
248.4079,0.000282145,187.325
247.3088,0.000288538,187.192
246.2197,0.00029501,187.481
245.1406,0.000301555,187.919
244.0715,0.0003082,187.551
243.0125,0.000314937,187.419
241.9635,0.000321787,186.674
240.9246,0.00032876,185.658
239.896,0.000335804,186.052
238.8775,0.000342933,185.989
237.8694,0.000350137,186.149
236.8714,0.000357395,186.839
235.8837,0.000364748,186.39
234.9061,0.000372212,185.6
233.9388,0.000379753,185.585
232.9818,0.000387375,185.425
232.035,0.000395085,185.086
231.0984,0.000402877,184.868
230.172,0.000410737,184.913
229.2559,0.000418687,184.454
228.3499,0.000426698,184.553
227.4541,0.000434779,184.487
226.5685,0.000442924,184.44
225.6929,0.000451128,184.519
224.8273,0.000459404,184.246
223.9718,0.000467749,184.002
223.1262,0.000476143,184.147
222.2905,0.000484583,184.325
221.4646,0.000493058,184.681
220.6485,0.00050159,184.543
219.8421,0.000510183,184.237
219.0454,0.000518843,183.814
218.2582,0.000527561,183.528
217.4805,0.000536342,183.083
216.7124,0.0005452,182.353
215.9536,0.000554105,182.195
215.2043,0.000563075,181.636
214.4642,0.000572095,181.335
213.7334,0.000581155,181.19
213.0118,0.000590267,180.779
212.2992,0.000599434,180.27
211.5957,0.000608637,180.113
